Run Score X Y
0 -4.441e-16 2.027e-16 -3.755e-17
1 -4.441e-16 -1.239e-17 -8.250e-17
2 -4.441e-16 1.914e-16 1.738e-16
3 -4.441e-16 -1.859e-16 -2.104e-16
4 -4.441e-16 2.529e-16 -2.260e-16
5 -4.441e-16 -8.950e-17 -2.827e-16
6 -4.441e-16 -7.837e-17 -3.265e-16
7 -4.441e-16 -1.936e-16 1.505e-16
8 -4.441e-16 -6.947e-17 -3.718e-16
9 -4.441e-16 -8.805e-17 1.741e-16
