Run Score X Y
0 -4.441e-16 1.079e-16 1.314e-16
1 -4.441e-16 3.211e-16 -2.183e-16
2 -4.441e-16 -5.381e-17 2.440e-17
3 -4.441e-16 -9.652e-17 -2.418e-16
4 -4.441e-16 8.839e-17 3.518e-16
5 -4.441e-16 2.059e-17 1.837e-16
6 -4.441e-16 -3.031e-16 -2.049e-16
7 -4.441e-16 1.642e-16 -2.829e-16
8 -4.441e-16 -1.879e-16 -3.125e-16
9 -4.441e-16 3.774e-17 -3.262e-16
