Run Score X Y
0 -4.441e-16 1.101e-16 3.142e-16
1 -4.441e-16 -2.153e-17 -1.251e-18
2 -4.441e-16 -2.304e-16 -2.970e-16
3 -4.441e-16 1.847e-16 -2.590e-16
4 -4.441e-16 8.157e-17 3.126e-17
5 -4.441e-16 -1.504e-16 -9.537e-17
6 -4.441e-16 -1.257e-16 7.448e-17
7 -4.441e-16 -1.920e-16 2.632e-16
8 -4.441e-16 -2.065e-16 1.928e-16
9 -4.441e-16 -2.496e-16 -2.643e-16
