Run Score X Y
0 -4.441e-16 -2.852e-17 1.410e-16
1 -4.441e-16 -9.060e-17 3.779e-16
2 -4.441e-16 1.929e-16 9.360e-17
3 -4.441e-16 1.642e-16 -2.829e-16
4 -4.441e-16 7.340e-17 -1.215e-16
5 -4.441e-16 -1.040e-16 3.584e-16
6 -4.441e-16 -2.193e-16 1.910e-16
7 -4.441e-16 -2.614e-17 -3.705e-17
8 -4.441e-16 3.312e-17 -1.907e-16
9 -4.441e-16 2.981e-16 7.337e-17
