Run Score X Y
0 -4.441e-16 -1.669e-16 -4.225e-17
1 -4.441e-16 -2.549e-16 -2.106e-16
2 -4.441e-16 -2.767e-17 2.801e-16
3 -4.441e-16 -1.004e-16 -2.857e-17
4 -4.441e-16 1.210e-16 -3.403e-16
5 -4.441e-16 -4.385e-17 -2.706e-16
6 -4.441e-16 8.012e-17 -2.548e-16
7 -4.441e-16 3.092e-16 2.180e-16
8 -4.441e-16 -3.186e-17 3.790e-16
9 -4.441e-16 -2.103e-16 -2.799e-16
