Run Score X Y
0 -4.441e-16 -1.083e-16 -3.198e-16
1 -4.441e-16 -1.372e-16 -1.039e-17
2 -4.441e-16 1.053e-16 3.209e-16
3 -4.441e-16 -3.553e-16 -3.179e-17
4 -4.441e-16 5.539e-17 1.685e-16
5 -4.441e-16 -1.950e-18 4.771e-17
6 -4.441e-16 2.059e-17 1.837e-16
7 -4.441e-16 2.612e-16 8.193e-18
8 -4.441e-16 1.495e-16 3.158e-16
9 -4.441e-16 -2.718e-16 -6.276e-17
