Run Score X Y
0 -4.441e-16 2.753e-16 -2.086e-16
1 -4.441e-16 8.200e-17 -5.664e-17
2 -4.441e-16 6.484e-17 3.271e-16
3 -4.441e-16 1.911e-16 -6.311e-17
4 -4.441e-16 -3.424e-16 4.302e-17
5 -4.441e-16 1.210e-16 -3.403e-16
6 -4.441e-16 1.419e-17 -6.463e-17
7 -4.441e-16 2.740e-16 -2.577e-16
8 -4.441e-16 3.312e-17 -1.907e-16
9 -4.441e-16 8.115e-17 1.989e-16
