Run Score X Y
0 -4.441e-16 3.426e-17 2.528e-16
1 -4.441e-16 -2.031e-16 3.033e-16
2 -4.441e-16 -3.148e-16 1.586e-16
3 -4.441e-16 -1.678e-16 1.393e-16
4 -4.441e-16 -3.183e-16 2.022e-16
5 -4.441e-16 -2.604e-16 -1.163e-16
6 -4.441e-16 1.218e-16 1.802e-16
7 -4.441e-16 7.110e-17 -8.121e-17
8 -4.441e-16 -1.316e-16 -2.016e-17
9 -4.441e-16 -4.203e-17 2.637e-16
