Run Score X Y
0 -4.441e-16 2.548e-17 3.470e-16
1 -4.441e-16 2.299e-16 2.998e-16
2 -4.441e-16 8.012e-17 -2.548e-16
3 -4.441e-16 1.605e-16 -1.990e-16
4 -4.441e-16 8.937e-17 2.416e-16
5 -4.441e-16 -1.525e-16 -1.801e-17
6 -4.441e-16 -1.040e-16 3.584e-16
7 -4.441e-16 3.447e-16 -8.285e-17
8 -4.441e-16 -1.169e-16 -2.614e-16
9 -4.441e-16 -1.669e-16 -4.225e-17
