Run Score X Y
0 -4.441e-16 2.106e-16 -1.635e-16
1 -4.441e-16 1.806e-16 -8.393e-17
2 -4.441e-16 1.395e-16 1.680e-16
3 -4.441e-16 -1.023e-16 1.899e-16
4 -4.441e-16 2.719e-16 -1.525e-16
5 -4.441e-16 3.763e-16 -4.526e-18
6 -4.441e-16 2.163e-16 -2.666e-16
7 -4.441e-16 3.891e-17 3.840e-16
8 -4.441e-16 -1.058e-16 -1.408e-16
9 -4.441e-16 -1.964e-16 -2.872e-16
