Run Score X Y
0 -4.441e-16 -2.051e-16 1.615e-16
1 -4.441e-16 -1.879e-16 -3.125e-16
2 -4.441e-16 3.891e-17 3.840e-16
3 -4.441e-16 -9.184e-17 -1.966e-16
4 -4.441e-16 1.605e-16 -1.990e-16
5 -4.441e-16 -3.368e-16 8.836e-17
6 -4.441e-16 -1.950e-18 4.771e-17
7 -4.441e-16 -2.200e-16 -1.888e-16
8 -4.441e-16 -3.062e-16 -1.718e-16
9 -4.441e-16 1.685e-16 1.528e-16
