Run Score X Y
0 -4.441e-16 3.711e-16 3.146e-17
1 -4.441e-16 2.130e-16 2.418e-16
2 -4.441e-16 1.043e-16 -1.362e-16
3 -4.441e-16 1.064e-16 -3.286e-16
4 -4.441e-16 -3.046e-16 2.085e-16
5 -4.441e-16 -6.833e-17 -2.412e-16
6 -4.441e-16 -4.289e-17 2.877e-17
7 -4.441e-16 -6.181e-17 1.186e-16
8 -4.441e-16 -3.368e-16 8.836e-17
9 -4.441e-16 -1.538e-16 -3.563e-16
