Run Score X Y
0 -4.441e-16 2.587e-16 -3.136e-17
1 -4.441e-16 -3.896e-17 -1.777e-16
2 -4.441e-16 1.033e-16 -3.384e-16
3 -4.441e-16 -3.885e-17 2.494e-16
4 -4.441e-16 -1.735e-16 -1.817e-16
5 -4.441e-16 -2.915e-16 1.428e-16
6 -4.441e-16 -3.242e-16 -8.022e-18
7 -4.441e-16 -5.559e-17 2.155e-16
8 -4.441e-16 -3.368e-16 8.836e-17
9 -4.441e-16 6.452e-17 2.717e-16
