Run Score X Y
0 -4.441e-16 2.190e-16 -2.337e-16
1 -4.441e-16 1.377e-17 -2.274e-16
2 -4.441e-16 -2.537e-16 2.543e-16
3 -4.441e-16 3.738e-16 8.318e-17
4 -4.441e-16 -2.549e-16 -2.106e-16
5 -4.441e-16 -3.508e-16 -3.417e-17
6 -4.441e-16 2.130e-16 2.418e-16
7 -4.441e-16 -1.591e-16 4.397e-17
8 -4.441e-16 2.842e-16 6.117e-17
9 -4.441e-16 -1.558e-16 1.873e-16
