Run Score X Y
0 -4.441e-16 -2.628e-16 -1.141e-16
1 -4.441e-16 3.774e-17 -3.262e-16
2 -4.441e-16 2.585e-16 -2.895e-16
3 -4.441e-16 -1.770e-16 3.440e-16
4 -4.441e-16 -6.181e-17 1.186e-16
5 -4.441e-16 -1.762e-16 1.730e-16
6 -4.441e-16 1.635e-16 1.183e-16
7 -4.441e-16 -3.186e-17 3.790e-16
8 -4.441e-16 1.079e-16 1.314e-16
9 -4.441e-16 1.356e-16 -2.002e-16
