Run Score X Y
0 -4.441e-16 -2.193e-16 1.910e-16
1 -4.441e-16 -3.885e-17 2.494e-16
2 -4.441e-16 -1.329e-16 -6.952e-17
3 -4.441e-16 1.405e-16 -1.707e-16
4 -4.441e-16 -1.183e-16 -2.495e-18
5 -4.441e-16 2.538e-17 -3.072e-16
6 -4.441e-16 1.262e-16 -7.418e-17
7 -4.441e-16 -1.345e-16 -9.599e-17
8 -4.441e-16 -2.031e-16 3.033e-16
9 -4.441e-16 1.953e-17 -9.080e-17
