Run Score X Y
0 -4.441e-16 -1.612e-16 4.075e-17
1 -4.441e-16 2.877e-16 1.941e-16
2 -4.441e-16 -4.877e-17 3.056e-16
3 -4.441e-16 -1.887e-16 -2.625e-16
4 -4.441e-16 2.530e-16 -1.842e-16
5 -4.441e-16 2.421e-16 3.892e-18
6 -4.441e-16 -2.323e-16 -2.406e-16
7 -4.441e-16 1.263e-16 3.503e-16
8 -4.441e-16 1.372e-16 1.267e-16
9 -4.441e-16 -2.429e-16 3.497e-17
