Run Score X Y
0 -4.441e-16 -1.823e-16 3.297e-16
1 -4.441e-16 -1.625e-16 -1.567e-16
2 -4.441e-16 -1.539e-16 2.180e-16
3 -4.441e-16 2.981e-16 7.337e-17
4 -4.441e-16 1.899e-16 -3.135e-16
5 -4.441e-16 -1.671e-17 -1.400e-17
6 -4.441e-16 1.998e-16 3.337e-16
7 -4.441e-16 1.394e-17 3.504e-16
8 -4.441e-16 6.029e-17 -1.270e-16
9 -4.441e-16 2.548e-17 3.470e-16
