Run Score X Y
0 -4.441e-16 -2.632e-16 2.562e-16
1 -4.441e-16 -1.744e-16 2.276e-16
2 -4.441e-16 3.357e-16 9.091e-17
3 -4.441e-16 1.568e-16 2.993e-16
4 -4.441e-16 -2.767e-17 2.801e-16
5 -4.441e-16 1.044e-16 -2.203e-17
6 -4.441e-16 3.891e-17 3.840e-16
7 -4.441e-16 9.549e-17 -3.291e-16
8 -4.441e-16 1.448e-16 -1.400e-16
9 -4.441e-16 2.205e-16 2.510e-16
