Run Score X Y
0 -4.441e-16 -3.546e-17 -1.528e-16
1 -4.441e-16 -6.773e-17 3.725e-16
2 -4.441e-16 -2.213e-16 1.084e-16
3 -4.441e-16 1.150e-17 -8.542e-17
4 -4.441e-16 7.110e-17 -8.121e-17
5 -4.441e-16 -1.372e-16 -1.039e-17
6 -4.441e-16 -7.939e-17 -1.951e-16
7 -4.441e-16 2.138e-16 -2.870e-16
8 -4.441e-16 1.033e-16 -3.384e-16
9 -4.441e-16 1.678e-17 1.467e-16
