Run Score X Y
0 -4.441e-16 -1.920e-16 -1.161e-16
1 -4.441e-16 7.149e-17 -1.373e-16
2 -4.441e-16 2.397e-16 -4.192e-17
3 -4.441e-16 3.303e-16 -4.227e-17
4 -4.441e-16 -6.488e-17 -1.989e-16
5 -4.441e-16 -1.612e-16 4.075e-17
6 -4.441e-16 -1.214e-16 1.681e-16
7 -4.441e-16 2.418e-16 -2.810e-16
8 -4.441e-16 3.446e-16 -1.535e-16
9 -4.441e-16 -5.313e-18 -9.357e-19
