Run Score X Y
0 -4.441e-16 1.581e-16 2.181e-16
1 -4.441e-16 1.019e-16 -3.205e-16
2 -4.441e-16 2.036e-16 -2.643e-17
3 -4.441e-16 7.923e-17 -4.324e-17
4 -4.441e-16 3.579e-17 -2.470e-16
5 -4.441e-16 2.241e-17 6.570e-17
6 -4.441e-16 -9.260e-17 2.270e-16
7 -4.441e-16 -1.201e-16 -1.778e-16
8 -4.441e-16 2.853e-17 1.856e-17
9 -4.441e-16 -1.684e-16 -1.839e-16
