Run Score X Y
0 -4.441e-16 2.702e-16 2.329e-16
1 -4.441e-16 3.475e-16 -1.647e-16
2 -4.441e-16 -7.612e-17 3.535e-16
3 -4.441e-16 -8.544e-17 1.535e-16
4 -4.441e-16 -1.951e-16 2.296e-16
5 -4.441e-16 -1.202e-16 2.510e-16
6 -4.441e-16 -3.255e-16 1.625e-16
7 -4.441e-16 -1.616e-16 -2.180e-16
8 -4.441e-16 -1.329e-16 -8.813e-17
9 -4.441e-16 -1.065e-16 -9.008e-17
