Run Score X Y
0 -4.441e-16 1.985e-16 1.340e-16
1 -4.441e-16 -2.471e-16 -2.703e-16
2 -4.441e-16 3.404e-16 6.170e-18
3 -4.441e-16 -3.208e-17 9.393e-17
4 -4.441e-16 -2.579e-16 2.516e-16
5 -4.441e-16 -1.913e-16 -1.707e-16
6 -4.441e-16 8.102e-17 1.868e-16
7 -4.441e-16 2.716e-16 1.644e-17
8 -4.441e-16 1.052e-16 -1.634e-17
9 -4.441e-16 -2.165e-16 1.333e-16
