Run Score X Y
0 -4.441e-16 6.221e-17 -3.707e-16
1 -4.441e-16 2.497e-16 -2.256e-16
2 -4.441e-16 -2.103e-16 -2.799e-16
3 -4.441e-16 1.053e-16 3.209e-16
4 -4.441e-16 -2.284e-16 3.171e-16
5 -4.441e-16 -2.146e-16 -1.912e-16
6 -4.441e-16 3.156e-16 -1.356e-16
7 -4.441e-16 -1.121e-16 1.819e-16
8 -4.441e-16 3.489e-16 -1.037e-16
9 -4.441e-16 1.975e-16 4.446e-17
