Run Score X Y
0 -4.441e-16 1.956e-16 1.432e-16
1 -4.441e-16 3.738e-16 8.318e-17
2 -4.441e-16 1.605e-16 -1.990e-16
3 -4.441e-16 -2.759e-16 -1.330e-16
4 -4.441e-16 -3.424e-16 4.302e-17
5 -4.441e-16 2.257e-16 -2.719e-16
6 -4.441e-16 3.280e-16 -1.996e-16
7 -4.441e-16 8.115e-17 1.989e-16
8 -4.441e-16 -1.486e-16 -3.402e-16
9 -4.441e-16 -3.076e-16 1.031e-16
