Run Score X Y
0 -4.441e-16 8.796e-17 -2.045e-16
1 -4.441e-16 -6.255e-17 1.886e-16
2 -4.441e-16 1.372e-16 1.267e-16
3 -4.441e-16 1.218e-16 1.802e-16
4 -4.441e-16 -1.358e-16 -6.150e-17
5 -4.441e-16 -3.838e-16 5.468e-17
6 -4.441e-16 1.023e-16 -3.623e-16
7 -4.441e-16 3.429e-16 1.710e-16
8 -4.441e-16 1.111e-16 2.126e-16
9 -4.441e-16 2.277e-16 9.515e-18
