Run Score X Y
0 -4.441e-16 9.971e-17 3.086e-16
1 -4.441e-16 -9.885e-17 -3.169e-16
2 -4.441e-16 1.262e-16 3.652e-16
3 -4.441e-16 -3.377e-16 1.248e-16
4 -4.441e-16 -1.964e-16 -2.872e-16
5 -4.441e-16 -2.051e-16 1.615e-16
6 -4.441e-16 -2.604e-16 -1.163e-16
7 -4.441e-16 1.053e-16 3.209e-16
8 -4.441e-16 2.277e-16 9.515e-18
9 -4.441e-16 -1.520e-16 2.172e-16
