Run Score X Y
0 -4.441e-16 1.405e-16 -1.707e-16
1 -4.441e-16 2.425e-18 -9.818e-17
2 -4.441e-16 -1.345e-16 -9.599e-17
3 -4.441e-16 1.343e-16 1.744e-16
4 -4.441e-16 -2.634e-16 5.740e-17
5 -4.441e-16 1.495e-16 3.158e-16
6 -4.441e-16 -2.226e-16 -1.402e-16
7 -4.441e-16 3.447e-16 -8.285e-17
8 -4.441e-16 -1.405e-16 -1.110e-16
9 -4.441e-16 1.044e-16 -2.203e-17
