Run Score X Y
0 -4.441e-16 1.228e-17 -1.428e-16
1 -4.441e-16 -1.299e-16 9.101e-17
2 -4.441e-16 -1.299e-16 9.101e-17
3 -4.441e-16 1.220e-16 4.856e-17
4 -4.441e-16 2.059e-17 1.837e-16
5 -4.441e-16 -2.579e-16 2.516e-16
6 -4.441e-16 1.354e-16 -3.142e-16
7 -4.441e-16 -6.367e-17 2.279e-16
8 -4.441e-16 -8.805e-17 1.741e-16
9 -4.441e-16 -3.553e-16 -3.179e-17
