Run Score X Y
0 -4.441e-16 9.930e-17 3.359e-16
1 -4.441e-16 3.256e-17 -1.991e-16
2 -4.441e-16 1.033e-16 -3.384e-16
3 -4.441e-16 -7.808e-17 8.740e-17
4 -4.441e-16 -1.358e-16 -6.150e-17
5 -4.441e-16 -2.529e-16 1.902e-16
6 -4.441e-16 3.639e-16 -1.258e-16
7 -4.441e-16 -2.201e-17 2.816e-16
8 -4.441e-16 2.900e-16 1.362e-16
9 -4.441e-16 -2.229e-16 1.113e-16
