Run Score X Y
0 -4.441e-16 -4.153e-17 -1.163e-16
1 -4.441e-16 -1.744e-16 2.276e-16
2 -4.441e-16 3.555e-16 2.129e-17
3 -4.441e-16 -3.508e-16 -3.417e-17
4 -4.441e-16 2.345e-16 -1.168e-16
5 -4.441e-16 -9.850e-17 -2.464e-16
6 -4.441e-16 1.990e-16 2.251e-16
7 -4.441e-16 9.126e-18 2.825e-16
8 -4.441e-16 1.740e-16 3.025e-16
9 -4.441e-16 -4.877e-17 3.056e-16
