Run Score X Y
0 -4.441e-16 9.069e-17 1.389e-16
1 -4.441e-16 -2.943e-16 4.776e-17
2 -4.441e-16 1.087e-16 2.625e-16
3 -4.441e-16 -1.643e-17 2.392e-17
4 -4.441e-16 4.740e-17 2.116e-17
5 -4.441e-16 5.639e-17 3.449e-16
6 -4.441e-16 -4.391e-17 -2.221e-16
7 -4.441e-16 -8.882e-17 -3.167e-16
8 -4.441e-16 -5.066e-17 5.884e-18
9 -4.441e-16 -1.884e-16 -2.348e-16
