Run Score X Y
0 -4.441e-16 3.089e-16 4.730e-17
1 -4.441e-16 2.224e-16 1.621e-16
2 -4.441e-16 -2.496e-16 -2.643e-16
3 -4.441e-16 -2.481e-16 -6.846e-17
4 -4.441e-16 -8.900e-17 -2.295e-16
5 -4.441e-16 -1.440e-16 8.962e-17
6 -4.441e-16 -1.083e-16 -3.198e-16
7 -4.441e-16 -2.537e-16 2.543e-16
8 -4.441e-16 2.342e-16 -5.056e-17
9 -4.441e-16 -4.912e-17 1.529e-16
