Run Score X Y
0 -4.441e-16 -1.495e-16 -2.688e-16
1 -4.441e-16 8.249e-17 -3.576e-16
2 -4.441e-16 -2.334e-16 -1.185e-16
3 -4.441e-16 6.871e-17 9.562e-17
4 -4.441e-16 -1.320e-16 2.424e-16
5 -4.441e-16 2.138e-16 -2.870e-16
6 -4.441e-16 1.369e-17 8.121e-17
7 -4.441e-16 6.141e-17 1.619e-16
8 -4.441e-16 3.280e-16 -1.996e-16
9 -4.441e-16 -7.315e-17 -1.661e-16
