Run Score X Y
0 -4.441e-16 2.736e-17 2.807e-16
1 -4.441e-16 -1.913e-16 -1.707e-16
2 -4.441e-16 -2.360e-16 2.846e-16
3 -4.441e-16 2.425e-18 -9.818e-17
4 -4.441e-16 2.335e-16 -3.099e-17
5 -4.441e-16 -1.932e-16 8.492e-17
6 -4.441e-16 2.009e-16 -1.919e-16
7 -4.441e-16 -9.260e-17 2.270e-16
8 -4.441e-16 6.758e-17 -5.506e-17
9 -4.441e-16 -3.031e-16 -2.049e-16
