Run Score X Y
0 -4.441e-16 -3.230e-16 -1.116e-17
1 -4.441e-16 2.275e-16 2.344e-16
2 -4.441e-16 3.639e-16 -1.258e-16
3 -4.441e-16 -1.440e-16 8.962e-17
4 -4.441e-16 9.707e-17 3.024e-16
5 -4.441e-16 -1.352e-16 1.168e-16
6 -4.441e-16 1.642e-16 -2.829e-16
7 -4.441e-16 1.240e-16 -1.949e-16
8 -4.441e-16 -1.625e-16 -1.567e-16
9 -4.441e-16 1.263e-16 3.503e-16
