Run Score X Y
0 -4.441e-16 1.198e-16 1.223e-16
1 -4.441e-16 2.981e-16 7.337e-17
2 -4.441e-16 -1.803e-16 -8.594e-17
3 -4.441e-16 -1.161e-17 2.865e-16
4 -4.441e-16 1.959e-16 -1.308e-16
5 -4.441e-16 2.469e-16 1.058e-16
6 -4.441e-16 2.442e-16 2.166e-16
7 -4.441e-16 1.623e-16 2.598e-16
8 -4.441e-16 7.630e-17 2.618e-16
9 -4.441e-16 -2.703e-16 1.453e-16
