Run Score X Y
0 -4.441e-16 -3.276e-17 -2.974e-16
1 -4.441e-16 1.395e-16 1.680e-16
2 -4.441e-16 -3.148e-16 1.586e-16
3 -4.441e-16 1.333e-16 1.490e-16
4 -4.441e-16 1.874e-16 7.690e-17
5 -4.441e-16 1.538e-16 3.122e-16
6 -4.441e-16 5.407e-17 -6.544e-17
7 -4.441e-16 -1.784e-16 -6.500e-17
8 -4.441e-16 1.218e-16 1.802e-16
9 -4.441e-16 -9.454e-17 -3.070e-16
