Run Score X Y
0 -4.441e-16 -1.183e-16 -2.495e-18
1 -4.441e-16 -4.018e-17 -3.556e-16
2 -4.441e-16 6.141e-17 1.619e-16
3 -4.441e-16 -1.058e-16 -1.408e-16
4 -4.441e-16 6.077e-18 2.625e-16
5 -4.441e-16 -2.200e-16 -1.888e-16
6 -4.441e-16 -2.193e-16 1.910e-16
7 -4.441e-16 2.982e-16 6.508e-17
8 -4.441e-16 -9.652e-17 -2.418e-16
9 -4.441e-16 -6.367e-17 2.279e-16
