Run Score X Y
0 -4.441e-16 7.062e-17 -3.830e-16
1 -4.441e-16 -1.171e-16 2.757e-17
2 -4.441e-16 2.349e-16 -1.740e-16
3 -4.441e-16 -2.097e-16 2.510e-16
4 -4.441e-16 7.795e-19 -1.005e-17
5 -4.441e-16 -4.289e-17 2.877e-17
6 -4.441e-16 -7.494e-17 -1.668e-16
7 -4.441e-16 1.405e-16 -1.707e-16
8 -4.441e-16 2.275e-16 2.344e-16
9 -4.441e-16 2.548e-17 3.470e-16
