Run Score X Y
0 -4.441e-16 -3.481e-16 4.320e-17
1 -4.441e-16 -6.773e-17 3.725e-16
2 -4.441e-16 1.740e-16 3.025e-16
3 -4.441e-16 -1.913e-16 -1.707e-16
4 -4.441e-16 1.023e-16 -3.623e-16
5 -4.441e-16 -2.614e-17 -3.705e-17
6 -4.441e-16 2.965e-16 1.116e-16
7 -4.441e-16 1.105e-17 1.135e-16
8 -4.441e-16 -2.496e-16 -2.643e-16
9 -4.441e-16 1.265e-16 3.616e-16
