Run Score X Y
0 -4.441e-16 1.153e-16 -2.008e-16
1 -4.441e-16 8.937e-17 2.416e-16
2 -4.441e-16 -1.399e-16 -3.275e-16
3 -4.441e-16 -2.827e-16 1.314e-16
4 -4.441e-16 1.899e-16 -3.135e-16
5 -4.441e-16 2.345e-16 -1.168e-16
6 -4.441e-16 -1.206e-16 1.248e-16
7 -4.441e-16 -3.481e-16 4.320e-17
8 -4.441e-16 -6.367e-17 2.279e-16
9 -4.441e-16 -2.658e-17 -6.957e-18
