Run Score X Y
0 -4.441e-16 1.990e-16 2.251e-16
1 -4.441e-16 -1.273e-16 -1.670e-16
2 -4.441e-16 -1.558e-16 1.873e-16
3 -4.441e-16 -1.325e-16 7.661e-17
4 -4.441e-16 3.211e-16 -2.183e-16
5 -4.441e-16 9.358e-17 -3.713e-16
6 -4.441e-16 2.548e-17 3.470e-16
7 -4.441e-16 3.891e-17 3.840e-16
8 -4.441e-16 1.079e-16 1.314e-16
9 -4.441e-16 -1.486e-16 -3.402e-16
