Run Score X Y
0 -4.441e-16 -9.184e-17 -1.966e-16
1 -4.441e-16 -5.671e-17 -1.774e-16
2 -4.441e-16 1.828e-16 5.147e-17
3 -4.441e-16 1.262e-16 -7.418e-17
4 -4.441e-16 3.092e-16 2.180e-16
5 -4.441e-16 -1.023e-16 1.899e-16
6 -4.441e-16 -2.226e-16 -1.402e-16
7 -4.441e-16 -1.744e-16 2.276e-16
8 -4.441e-16 9.626e-17 -1.792e-16
9 -4.441e-16 -2.193e-16 1.910e-16
