Run Score X Y
0 -4.441e-16 2.704e-16 -2.220e-16
1 -4.441e-16 -3.841e-16 -5.722e-17
2 -4.441e-16 1.044e-16 -2.203e-17
3 -4.441e-16 5.539e-17 1.685e-16
4 -4.441e-16 -2.930e-16 -1.705e-16
5 -4.441e-16 -2.097e-16 2.510e-16
6 -4.441e-16 -3.998e-17 5.368e-18
7 -4.441e-16 2.163e-16 -2.666e-16
8 -4.441e-16 -3.885e-17 2.494e-16
9 -4.441e-16 -3.364e-17 2.561e-16
